kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
4473613,K04803.01,1,CANDIDATE,0.995,4.36125889,10.114161,1.2,0.17,-0.05,0.012616,0.000559,-0.001228,0.885,0.043,-0.04,5520,1.2219358501132644,0.08035120721762426,-0.13113638749355963,6040,4473613,4.361,0.025,0.9687094997738583,0.05516995556155431,0.9981138862262089,0.025,0.9731610390705536
9947389,K04460.01,1,CANDIDATE,0.972,284.727213,10.6837435,2.02,0.3,-0.29,0.017149,0.000917,-0.001235,1.085,0.052,-0.049,5503,2.0363479801944377,0.14622390769902305,-0.173099476801815,4852,9947389,284.727,0.32,0.9687094997738583,0.7749120365024097,0.8887963397555195,0.32,0.6043815110337533
4587135,K04680.01,1,CANDIDATE,0.767,54.0812235,10.334499,1.54,0.37,-0.12,0.018566,0.001178,-0.001041,1.003,0.084,-0.077,5757,2.0379932196388113,0.21413160376253537,-0.19374292492456807,4946,4587135,54.081,0.067,0.9687094997738583,0.11156834319246896,0.9959436454674895,0.067,0.9292154212211677
4270799,K04810.01,1,CANDIDATE,0.854,115.238544,10.220816,3.17,0.47,-0.35,0.02801,0.00088,-0.008783,0.849,0.046,-0.043,5589,2.6025809987729676,0.16300289021327927,-0.8266593884186583,6046,4270799,115.239,0.07,0.9687094997738583,0.24807746371670977,0.989343044336566,0.07,0.9200890312330062
3356193,K06331.01,1,CANDIDATE,0.452,5.8229815,7.7581415,1.36,0.33,-0.11,0.015533,0.001617,-0.0014199999999999,0.913,0.087,-0.078,5704,1.5520638206802164,0.21904035992002982,-0.1942005623386507,6356,3356193,5.823,0.039,0.9687094997738583,0.06864012088501771,0.9976194381939387,0.039,0.958712280104375
5456979,K06579.01,1,CANDIDATE,0.997,2.6528082000000004,8.3019705,1.17,0.35,-0.13,0.0114939999999999,0.000498,-0.001242,1.122,0.105,-0.094,5778,1.4113915252328093,0.1455512299539002,-0.1929795783593956,6422,5456979,2.653,0.013,0.9687094997738583,0.06260267088655255,0.997842811492238,0.013,0.9848708549428389
9509343,K04346.01,1,CANDIDATE,0.95,6.39269778,9.810187,1.21,0.1,-0.12,0.011795,0.000786,-0.00079,1.069,0.051,-0.049,5246,1.379936512632142,0.11309372076727583,-0.11199646398371871,5186,9509343,6.393,0.004,0.9687094997738583,0.058339879972945416,0.9979988008926762,0.004,0.9940068056891055
4060229,K04570.01,1,CANDIDATE,0.996,35.0175053,11.686475,2.13,0.33,-0.36,0.017393,0.003939,-0.001947,1.227,0.064,-0.06,5944,2.335621773958595,0.5427971391753387,-0.2853103698219327,5249,4060229,35.018,0.0049,0.9687094997738583,0.07617285326570658,0.9973366487198818,0.0049,0.9924496991411543
9115800,K00421.01,1,CANDIDATE,1.0,4.454194254,1030.3761,11.76,3.12,-1.77,0.117743,0.000558,-0.00074,0.889,0.068,-0.062,5359,11.455665229974201,0.877929075261813,-0.8021703189500837,6,9115800,4.454,0.00038,0.0,1.306808314573589e-41,0.0,0.00038,0.0
9773980,K04691.01,1,CANDIDATE,0.965,3.3879165,9.56524,1.09,0.18,-0.18,0.008048,0.000505,-0.000596,1.15,0.057,-0.054,5706,1.0129062798892523,0.08099505513990417,-0.08881955986269024,4987,9773980,3.388,0.011,0.9687094997738583,0.056940793838914754,0.9980496906362609,0.011,0.987071144039262
7287677,K04815.01,1,CANDIDATE,0.848,18.3721835,8.597889,1.12,0.32,-0.08,0.012401,0.005157,-0.001285,0.799,0.062,-0.057,5937,1.0843935917914675,0.45873242645731227,-0.13642051600609367,6089,7287677,18.372,0.12,0.9687094997738583,0.07698364923334225,0.9973059351418565,0.12,0.8776292229248337
8037038,K05466.01,1,CANDIDATE,1.0,4.09513876,9.745558,1.75,0.56,-0.18,0.0166009999999999,5.9e-05,-0.004803,1.047,0.092,-0.083,5858,1.9022359580134542,0.16728633658244174,-0.5706403569711287,5845,8037038,4.095,0.011,0.9687094997738583,0.05668042136476254,0.9980591446495822,0.011,0.9870804940584368
3559935,K00492.01,1,CANDIDATE,1.0,29.9111886,32.622295,2.9,0.29,-0.35,0.027392,0.000913,-0.00042,0.885,0.041,-0.039,5268,2.653080755096904,0.15141639123343062,-0.12379031063984468,1022,3559935,29.911,9.7e-05,0.9687094997738583,0.011607604351769107,0.9996206569352847,9.7e-05,0.9995236937315619
9285568,K04241.01,1,CANDIDATE,0.992,2.55315031,12.37913,1.25,0.34,-0.12,0.012589,0.000553,-0.000681,0.966,0.082,-0.074,5970,1.3309195840359929,0.12720734877919557,-0.1248123730177806,5486,9285568,2.553,4.9e-05,0.9687094997738583,0.04431756096355489,0.9985021056165257,4.9e-05,0.9984531790133506
9514372,K04242.01,1,CANDIDATE,0.996,145.78655600000002,12.051897,1.82,0.24,-0.15,0.0175759999999999,0.001032,-0.000899,0.871,0.039,-0.037,5578,1.675412126730421,0.1237144121995799,-0.11139655000263488,5487,9514372,145.787,0.094,0.9687094997738583,0.3106490952174657,0.9854437773311336,0.094,0.8928120622620072
