kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
6869184,K01732.01,1,CANDIDATE,1.0,43.316742700000006,21.455402,2.42,0.53,-0.19,0.0286209999999999,0.001201,-0.000633,1.073,0.095,-0.086,5654,3.3609958891423237,0.3293020184852877,-0.27944868479198937,2020,6869184,43.317,5.4e-05,0.9906818981165398,0.06725488092920726,0.9993218058330876,5.4e-05,0.9992678424555727
8396405,K01733.01,1,CANDIDATE,0.938,19.18109525,14.985963,1.72,0.09,-0.1,0.026864,0.001238,-0.000951,1.134,0.102,-0.091,5214,3.334012233073244,0.3369532303351475,-0.29242091009446625,2021,8396405,19.181,0.0024,0.9911728706544524,0.07183227513576435,0.9993107714748513,0.0024,0.9969124256233116
4365645,K01738.01,1,CANDIDATE,0.999,4.16787814,27.731834000000003,1.07,0.1,-0.04,0.011622,0.000334,-0.0004269999999999,0.854,0.036,-0.034,5251,1.0862310111376792,0.055418166819596125,-0.05884649080233774,2025,4365645,4.168,0.026,0.9905922819018317,0.021722078693208115,0.9997891233537397,0.026,0.9737946061465425
7918172,K01817.01,2,FALSE POSITIVE,0.0,63.934965000000005,36.876682,44.59,21.78,-21.78,0.2560159999999999,73.08644,-0.164496,0.84,0.063,-0.057,5209,23.53584794361942,6718.9214656271615,-15.206408307190816,2418,7918172,63.935,0.98,0.987168844382206,0.030687074209989097,0.9995885038167606,0.98,0.01999177007633523
7870032,K01818.01,1,CANDIDATE,1.0,16.87725775,48.815918,2.54,0.29,-0.15,0.026718,0.004895,-0.00086,0.854,0.038,-0.036,5497,2.4971536874528057,0.4708030538137576,-0.13244516360846123,2419,7870032,16.877,3.4e-06,0.9842140428792532,0.005445356436814724,0.9999121829134522,3.4e-06,0.9999087832120302
9597058,K01819.01,1,CANDIDATE,1.0,12.05705659,43.550297,1.96,0.19,-0.11,0.021488,0.000167,-0.001493,0.811,0.034,-0.032,5365,1.9072178608104708,0.08131963436266076,-0.15239196470658492,2420,9597058,12.057,0.0057,0.987233503783224,0.007487152860884535,0.9999024488489449,0.0057,0.9942030048905058
8277797,K01820.01,1,CANDIDATE,1.0,4.33722007,50.629402,1.63,0.15,-0.11,0.017003,0.000553,-0.000265,0.812,0.034,-0.032,5390,1.5110020018248178,0.08011228083864634,-0.06403451311091715,2421,8277797,4.337,6e-06,0.9841076256168388,0.003797139369737496,0.9999384461894509,6e-06,0.9999324465587739
8277797,K01820.02,2,CANDIDATE,0.973,1.653889476,23.63809,0.97,0.09,-0.07,0.010095,0.000543,-0.000289,0.812,0.034,-0.032,5390,0.8971102281021898,0.061151831656785435,-0.04369786174720655,2422,8277797,1.654,0.00042,0.9909001889074582,0.028292303705559962,0.9997326161733672,0.00042,0.9993127284745744
8832512,K01821.01,1,CANDIDATE,1.0,9.97682072,50.714653000000006,2.85,0.73,-0.46,0.028075,0.0011279999999999,-0.000548,0.856,0.066,-0.06,5500,2.6301286087339544,0.22867182165736788,-0.19136946384381537,2423,8832512,9.977,2.9e-05,0.9835325840743702,0.0041674541110709295,0.9999299317593496,2.9e-05,0.9999009337913287
11074178,K01889.01,1,CANDIDATE,1.0,14.30517579,29.050053,3.05,0.85,-0.28,0.033025,0.000654,-0.005796,0.814,0.043,-0.04,5741,2.9420543189969792,0.16597736910758223,-0.536198501171658,2117,11074178,14.305,0.00013,0.9903387622899644,0.02344561288015201,0.9997657853025359,0.00013,0.9996358157504466
11074178,K01889.02,2,CANDIDATE,0.976,9.18189122,13.234464,2.17,0.61,-0.2,0.023538,0.002445,-0.006357,0.814,0.043,-0.04,5741,2.096898548389126,0.2443626335286302,-0.5756155270175198,2118,11074178,9.182,0.0061,0.9912580859414272,0.06906542425944781,0.9993457235133452,0.0061,0.9932497145999137
9030537,K01892.01,1,CANDIDATE,1.0,62.56138789999999,28.120026,3.54,0.93,-0.31,0.038618,0.0004059999999999,-0.0047,0.821,0.068,-0.061,5662,3.4698954622766167,0.2897029180518348,-0.49477983265353553,2122,9030537,62.561,0.029,0.9895848507719452,0.05720813229633601,0.9993613625233566,0.029,0.9703798830101792
6949061,K01960.02,2,CANDIDATE,0.992,23.2218115,13.971096,2.42,0.39,-0.44,0.016108,0.00059,-0.003029,1.233,0.059,-0.056,5808,2.173642681034483,0.13098409804277858,-0.4204918025132969,2519,6949061,23.222,0.0053,0.9911878766022141,0.08248494288412217,0.9992007437031594,0.0053,0.9939049797615327
6949061,K01960.01,1,CANDIDATE,1.0,8.96847034,32.74615,2.17,0.35,-0.39,0.014445,0.002407,-0.000509,1.233,0.059,-0.056,5808,1.9492344504310344,0.3379319198967199,-0.11204994743142149,2518,6949061,8.968,0.00013,0.9899694086054474,0.016160432208395168,0.9998335692954465,0.00013,0.9997035909314381
7269493,K01961.01,1,CANDIDATE,1.0,1.907810683,39.49102,0.91,0.09,-0.04,0.010107,0.000124,-0.0004089999999999,1.149,0.05,-0.047,5435,1.2709420534073748,0.057462502597352735,-0.07312952863378869,2520,7269493,1.908,0.00038,0.9888913699629575,0.008542957963498618,0.9999032064799435,0.00038,0.999523243261481
