kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
12068975,K00623.03,2,CANDIDATE,0.973,5.59931543,32.674694,1.22,0.04,-0.04,0.010106,2.2e-05,-0.0015689999999999,1.169,0.05,-0.047,6003,1.2929366929587214,0.0553725515815699,-0.20735562847851954,1121,12068975,5.599,4.9e-06,0.9877356790447888,0.01659404588348549,0.9997904815758768,4.9e-06,0.9997855826025172
12068975,K00623.04,4,CANDIDATE,0.992,25.2100146,9.88221,0.95,0.04,-0.03,0.007878,0.001957,-0.000685,1.169,0.05,-0.047,6003,1.0078918728605588,0.2540578926905668,-0.09655237659307152,1122,12068975,25.21,0.0056,0.9877356790447888,0.15297437790190446,0.9977575389222401,0.0056,0.9921700967042755
6187508,K06672.01,1,CANDIDATE,1.0,2.28494301,8.627483999999999,1.0,0.18,-0.09,0.0115599999999999,0.00095,-0.000794,0.883,0.069,-0.062,5396,1.117125571985895,0.126683329689556,-0.10972776061823415,6732,6187508,2.285,0.28,0.9877356790447888,0.1141081660720019,0.9984006673887014,0.28,0.7188484805198649
6878408,K06786.01,1,CANDIDATE,0.556,455.62395,13.303884,3.0,0.87,-0.3,0.030751,0.001444,-0.001736,1.001,0.104,-0.091,5883,3.368812007724012,0.38409535626850805,-0.36050152454778606,6432,6878408,455.624,0.044,0.9877356790447852,0.9922421276960222,0.0,0.044,0.0
10665749,K07359.01,1,CANDIDATE,0.965,4.237447181,7.679031,2.26,0.68,-0.29,0.020826,0.003595,-0.006118,1.082,0.098,-0.089,5993,2.466133487352127,0.4807467635632296,-0.7523331682533232,7026,10665749,4.237,0.71,0.9877356790447888,0.12689814550304215,0.9981953493993173,0.71,0.2894766513258021
6947623,K06793.01,1,CANDIDATE,0.972,3.62657392,8.468717,0.79,0.16,-0.07,0.009052,0.000641,-0.000615,0.834,0.063,-0.058,5416,0.8262168571608355,0.08554723981665678,-0.08032752533755089,6471,6947623,3.627,0.063,0.9877356790447888,0.11821697332865122,0.9983353579274047,0.063,0.9354402303779783
11669239,K00542.02,2,CANDIDATE,0.992,13.81733587,17.675926,2.04,0.55,-0.37,0.0181759999999999,0.000592,-0.004919,0.93,0.07,-0.064,5735,1.8499701384344223,0.1517226735292549,-0.5165932605281558,645,11669239,13.817,0.0016,0.9877356790447888,0.06828923088172469,0.9990899319412916,0.0016,0.9974913880501854
5709725,K00555.01,2,CANDIDATE,1.0,3.701765401,28.447165,1.63,0.12,-0.17,0.0166669999999999,0.002127,-0.001338,0.856,0.04,-0.037,5252,1.5614017282909545,0.21220023812231278,-0.14236148773646434,730,5709725,3.702,1.8e-05,0.9877356790447888,0.022971562048349763,0.9997080650515182,1.8e-05,0.9996900703063474
11032748,K08039.01,1,CANDIDATE,0.798,43.9438891,7.9631405,1.12,0.33,-0.08,0.0117489999999999,0.000511,-0.001165,0.752,0.058,-0.053,6008,0.9669459529322847,0.08561880488527432,-0.11763180876694541,7838,11032748,43.944,0.0093,0.9877356790447888,0.2352487486740245,0.9961804702989316,0.0093,0.9869159919251516
10718726,K00600.01,1,CANDIDATE,1.0,3.595769013,37.563694,2.39,0.38,-0.38,0.0183,5.6000000000000006e-05,-0.000906,1.212,0.063,-0.06,5763,2.427376623458344,0.1263939752338403,-0.16994759878692256,989,10718726,3.596,9.2e-07,0.9877356790447888,0.010481520372389504,0.9998684765660657,9.2e-07,0.9998675566870673
12554485,K08238.01,1,CANDIDATE,0.444,495.662346,8.735097999999999,2.73,0.56,-0.33,0.030468,0.001593,-0.008092,0.991,0.075,-0.068,5515,3.304464244840171,0.3039620048344119,-0.906450652296665,7919,12554485,495.662,0.04,0.9877356790447877,0.9933792361535098,0.0,0.04,0.0
4644604,K00628.01,1,CANDIDATE,1.0,14.48584765,43.133007,2.88,0.45,-0.37,0.024271,0.000185,-0.004016,0.979,0.043,-0.041,5784,2.600481794503524,0.11592647693845641,-0.443856935690115,1165,4644604,14.486,0.009,0.9877356790447888,0.007996135853934777,0.9998999148680593,0.009,0.9909008156342467
10554999,K00534.01,1,CANDIDATE,1.0,6.400157105,39.781902,2.52,0.37,-0.22,0.030148,7.900000000000001e-05,-0.004767,0.83,0.037,-0.035,5299,2.738546090485779,0.12229049672004287,-0.44815294814456613,1293,10554999,6.4,0.0002,0.9877356790447888,0.009136092141646039,0.9998855148316322,0.0002,0.999685537728666
5709725,K00555.02,1,CANDIDATE,0.97,86.49437040000001,30.617346,3.07,0.21,-0.33,0.031289,0.002529,-0.002635,0.856,0.04,-0.037,5252,2.9312232961238354,0.27366735526120284,-0.27746919123156527,731,5709725,86.494,0.0072,0.9877356790447888,0.08924047610154866,0.998783363271778,0.0072,0.9915921230562211
7902204,K06931.01,1,CANDIDATE,0.972,2.54031121,9.051803,1.2,0.34,-0.09,0.012081,0.000686,-0.001034,1.192,0.136,-0.118,5778,1.5760231604580919,0.20085352472036944,-0.20624319888700104,6212,7902204,2.54,0.0065,0.9877356790447888,0.1109124915171708,0.9984510452937431,0.0065,0.9919611134993338
8443812,K07041.01,1,CANDIDATE,0.888,8.361373200000001,7.563681,0.79,0.12,-0.09,0.009364,0.0006889999999999,-0.000695,1.122,0.09,-0.081,5470,1.1498408075761393,0.12515972412337897,-0.11905395044223573,7314,8443812,8.361,0.0047,0.9877356790447888,0.13727139766666943,0.9980243562962051,0.0047,0.9933336418216129
8625925,K00580.01,1,CANDIDATE,1.0,6.521209629,58.743534,2.54,0.61,-0.25,0.025899,0.003411,-0.000683,1.074,0.086,-0.078,5822,3.0441828338472186,0.46921758708043915,-0.23521030455385877,871,8625925,6.521,0.0003,0.9877356790438244,0.0017643489702723779,0.9999780540604863,0.0003,0.9996780606442682
9941859,K00528.01,1,CANDIDATE,1.0,9.57665962,66.11585,2.88,0.51,-0.46,0.024495,0.000538,-0.000227,0.897,0.04,-0.038,5387,2.4046581354612386,0.11953221881227206,-0.10427850561010696,1251,9941859,9.577,0.0011,0.9877356661719213,0.0009851725272615268,0.9999877554286666,0.0011,0.998887768897695
5796675,K00652.01,1,CANDIDATE,1.0,16.080657264000003,253.61078,4.43,0.38,-0.23,0.049706,0.000873,-0.000288,1.154,0.052,-0.049,5303,6.277664184306568,0.30360353865972906,-0.26902616193444884,1261,5796675,16.081,0.003,2.8568214812187847e-94,8.811986613353004e-11,0.0,0.003,0.0
6678383,K00111.02,3,CANDIDATE,1.0,23.66834635,99.441605,2.32,0.31,-0.26,0.021099,0.000762,-0.001355,1.062,0.045,-0.043,5979,2.4522788048389126,0.13653241932725504,-0.18617552730875508,63,6678383,23.668,1.5e-05,1.6487102980264964e-11,7.091846062297915e-05,0.0,1.5e-05,0.0
9873254,K00717.01,1,CANDIDATE,1.0,14.70749512,29.69435,2.04,0.35,-0.34,0.0146169999999999,0.000536,-0.000293,1.206,0.05,-0.048,5676,1.9292522277560904,0.10678269395155134,-0.08597470413432723,1005,9873254,14.707,0.0018,0.9877356790447888,0.025478310437595162,0.9996753750608897,0.0018,0.99787595938578
9873254,K00717.02,2,CANDIDATE,1.0,0.900375925,11.478353,0.82,0.13,-0.14,0.005833,0.0002529999999999,-0.000364,1.206,0.05,-0.048,5676,0.7698794721558015,0.046193892090067405,-0.05698317011595258,1006,9873254,0.9,0.0012,0.9877356790447888,0.08907196133333663,0.9987858853174192,0.0012,0.9975873422550383
6678383,K00111.03,2,CANDIDATE,0.978,51.75530504,99.92415,2.61,0.35,-0.3,0.023742,0.001263,-0.000966,1.062,0.045,-0.043,5979,2.7594674337402467,0.18767153353820784,-0.15839618974074446,64,6678383,51.755,0.00057,3.7823492852213693e-13,0.00011768127300193646,0.0,0.00057,0.0
10002866,K00723.01,2,CANDIDATE,1.0,3.936993144,76.264,3.36,0.74,-0.25,0.036449,0.0020859999999999,-0.003685,0.816,0.039,-0.037,5431,3.2550617525799144,0.2427068230946236,-0.36066971323280994,1088,10002866,3.937,0.0018,0.9857213717725388,0.0003642829129226209,0.9999947212712174,0.0018,0.9981947307729292
10002866,K00723.02,3,CANDIDATE,1.0,28.08185982,58.22654,3.63,0.8,-0.27,0.039445,0.000254,-0.0014529999999999,0.816,0.039,-0.037,5431,3.5226182016108734,0.169881631326448,-0.20579141640899604,1089,10002866,28.082,0.00038,0.9877356790389794,0.002809355482659747,0.9999650190768112,0.00038,0.999585032369562
10002866,K00723.03,1,CANDIDATE,1.0,10.08881066,82.97855,4.71,1.04,-0.35,0.05115,0.001702,-0.0094709999999999,0.816,0.039,-0.037,5431,4.56792802668009,0.2660198358756782,-0.8707949821163505,1090,10002866,10.089,0.11,0.05454822801509643,0.00022870337126578677,0.9960351146338053,0.11,0.8864712520240867
10221013,K00728.01,1,CANDIDATE,1.0,7.189379172000001,297.57898,11.94,3.85,-1.54,0.10163,0.0026969999999999,-0.002479,0.995,0.082,-0.075,6214,11.066963101717844,0.9581704426936968,-0.8767845829912356,1095,10221013,7.189,0.45,1.5246265803608615e-117,1.598566108685822e-12,0.0,0.45,0.0
8962094,K00700.01,1,CANDIDATE,1.0,30.86436512,46.549694,2.23,0.28,-0.1,0.024615,0.000186,-0.002856,0.905,0.039,-0.036,5677,2.437989747593129,0.10666546090806907,-0.29903502714889063,839,8962094,30.864,0.0054,0.9877356790447888,0.008171101286014497,0.9998977068384272,0.0054,0.9944982592214997
8962094,K00700.02,2,CANDIDATE,1.0,9.36059705,33.322113,1.42,0.17,-0.07,0.0156509999999999,0.001047,-0.001573,0.905,0.039,-0.036,5677,1.550151433661581,0.12335400029830564,-0.1675567861557056,840,8962094,9.361,0.00094,0.9877356790447888,0.016873435768048475,0.9997868934210067,0.00094,0.9988470937411909
8962094,K00700.03,3,CANDIDATE,0.997,14.6672293,25.679129,1.21,0.15,-0.05,0.013386,0.002676,-0.000566,0.905,0.039,-0.036,5677,1.3258147780329725,0.27113231780963404,-0.0769683138670173,874,8962094,14.667,0.0033,0.9877356790447888,0.03575441303581268,0.9995395899885428,0.0033,0.9962411093415806
8962094,K00700.04,4,CANDIDATE,0.976,68.1609897,17.723257,1.45,0.18,-0.07,0.015986,0.000292,-0.000699,0.905,0.039,-0.036,5677,1.5833314688207905,0.07410823989954823,-0.0935949990589325,875,8962094,68.161,0.046,0.9877356790447888,0.17410552034202087,0.9973824755688506,0.046,0.9515028816926835
6678383,K00111.01,1,CANDIDATE,0.999,11.427550984000002,148.07863999999998,2.35,0.32,-0.27,0.021404,8e-06,-0.0008039999999999,1.062,0.045,-0.043,5979,2.4877281169141705,0.10541630912470072,-0.13739818390937608,62,6678383,11.428,6.4e-08,3.901992778341268e-37,8.019279173307273e-07,0.0,6.4e-08,0.0
